transaction_id,amount,transaction_time,device_type,location,payment_method,merchant_category,transaction_frequency,account_age_days,avg_transaction_amount,failed_transactions_24h,is_international,device_change,is_fraud
34931,1302.51,14,desktop,rural,Paytm Wallet,education,10,750,1296.55,1,0,0,0
34932,470.43,21,desktop,urban,Credit Card,travel,18,88,588.01,0,0,1,0
34933,1856.69,10,mobile,semi-urban,Debit Card,food,17,96,2170.42,0,0,0,0
34934,2638.41,19,mobile,urban,UPI,travel,19,381,2459.19,0,0,0,0
34935,826.75,13,desktop,semi-urban,Net Banking,travel,2,520,943.17,0,0,0,0
34936,1991.45,15,tablet,semi-urban,Credit Card,groceries,20,445,1864.36,0,0,0,0
34937,243.76,5,desktop,rural,Debit Card,education,30,460,162.57,0,0,0,0
34938,131.63,15,mobile,rural,UPI,groceries,10,184,101.23,0,0,0,0
34939,451.68,9,mobile,rural,Credit Card,groceries,20,628,477.04,0,0,0,0
34940,1096.77,7,mobile,urban,UPI,gaming,8,856,916.02,0,0,0,0
34941,836.09,19,mobile,semi-urban,Credit Card,travel,21,591,913.3,0,0,0,0
34942,2842.3,17,mobile,urban,Credit Card,travel,10,159,2848.75,0,0,0,0
34943,361.92,14,desktop,semi-urban,Net Banking,entertainment,19,30,219.53,0,0,1,0
34944,1351.23,18,tablet,semi-urban,Credit Card,travel,6,243,1461.49,1,0,0,0
34945,300.62,15,desktop,urban,UPI,gaming,16,112,300.9,0,0,0,0
34946,262.2,18,tablet,urban,Credit Card,education,20,373,344.55,1,0,0,0
34947,492.65,20,desktop,urban,Debit Card,fashion,14,229,714.75,0,0,0,0
34948,892.36,22,tablet,semi-urban,Credit Card,groceries,16,400,1057.09,0,0,0,0
34949,878.28,3,mobile,rural,UPI,gaming,16,739,657.59,0,0,0,0
34950,1204.16,19,desktop,rural,UPI,gaming,27,1077,887.68,0,0,0,0
34951,1179.8,18,mobile,semi-urban,UPI,education,13,625,946.1,0,0,0,0
34952,733.48,3,mobile,rural,Net Banking,education,4,1084,992.69,0,0,0,0
34953,407.31,13,mobile,semi-urban,Debit Card,food,22,309,465.94,0,0,0,0
34954,358.26,7,mobile,semi-urban,Debit Card,travel,26,1234,383.29,0,0,0,0
34955,16485.98,4,mobile,semi-urban,Credit Card,health,23,213,5488.16,4,1,1,1
34956,373.58,16,desktop,rural,Net Banking,entertainment,20,514,403.32,1,0,0,0
34957,890.48,8,desktop,urban,Debit Card,food,8,257,873.59,0,0,0,0
34958,893.36,13,desktop,semi-urban,Net Banking,fashion,8,586,978.0,0,0,0,0
34959,818.16,21,desktop,urban,Debit Card,recharge,13,609,599.31,0,0,0,0
34960,5302.68,3,mobile,urban,Debit Card,electronics,27,227,1048.46,1,1,1,1
34961,816.48,17,mobile,semi-urban,Debit Card,food,12,698,716.55,0,0,1,0
34962,823.2,8,tablet,urban,UPI,travel,25,1309,800.39,0,0,0,0
34963,808.09,7,desktop,rural,Debit Card,groceries,14,983,864.03,0,0,0,0
34964,268.43,14,mobile,urban,UPI,education,12,1055,319.4,0,0,0,0
34965,125.52,11,desktop,semi-urban,Debit Card,gaming,4,153,180.44,0,0,0,0
34966,675.84,7,desktop,semi-urban,Paytm Wallet,health,1,1196,699.57,0,0,0,0
34967,800.1,10,mobile,semi-urban,Credit Card,health,29,382,946.43,1,0,0,0
34968,1100.17,7,tablet,semi-urban,UPI,gaming,7,30,1052.95,0,0,0,0
34969,982.08,11,mobile,urban,UPI,entertainment,15,1025,990.07,0,0,1,0
34970,2075.53,14,desktop,semi-urban,Net Banking,electronics,14,632,1663.9,0,0,0,0
34971,482.97,8,mobile,semi-urban,Credit Card,education,2,946,588.69,0,0,0,0
34972,1015.21,19,mobile,urban,Net Banking,entertainment,6,300,1439.73,1,0,0,0
34973,431.11,23,mobile,urban,Credit Card,health,25,601,299.58,0,0,0,0
34974,7784.86,16,desktop,urban,UPI,health,1,859,9945.73,0,0,0,0
34975,498.64,11,mobile,semi-urban,UPI,fashion,7,532,701.69,0,0,0,0
34976,583.25,18,tablet,urban,UPI,education,17,529,742.48,0,0,0,0
34977,414.09,7,desktop,semi-urban,UPI,health,27,386,356.1,0,0,0,0
34978,478.63,19,tablet,semi-urban,Credit Card,gaming,31,408,421.14,0,0,0,0
34979,1038.2,7,desktop,urban,Credit Card,fashion,28,1022,895.88,0,0,0,0
34980,702.38,6,mobile,semi-urban,UPI,groceries,23,30,598.09,0,0,0,0
34981,14697.56,3,mobile,rural,Net Banking,fashion,18,233,4989.67,1,0,1,1
34982,1015.27,23,mobile,semi-urban,Credit Card,health,5,30,1516.71,0,0,0,0
34983,124.91,15,mobile,urban,UPI,groceries,22,494,82.31,0,0,0,0
34984,590.05,11,tablet,semi-urban,Net Banking,food,1,611,639.97,0,0,0,0
34985,2792.19,15,desktop,semi-urban,Credit Card,fashion,51,7,1119.15,4,0,1,1
34986,1064.64,21,mobile,urban,UPI,health,21,1208,1420.85,0,0,0,0
34987,568.22,19,mobile,urban,Net Banking,fashion,15,248,792.05,0,0,0,0
34988,563.52,10,mobile,urban,Net Banking,groceries,24,774,438.44,0,0,0,0
34989,325.52,20,desktop,urban,Net Banking,entertainment,10,725,350.51,1,0,0,0
34990,544.62,20,mobile,urban,UPI,fashion,7,421,518.52,0,0,0,0
34991,1090.86,18,mobile,urban,Credit Card,gaming,18,938,681.47,1,0,0,0
34992,582.16,13,desktop,urban,Net Banking,health,10,650,519.06,0,1,0,0
34993,14113.23,21,mobile,semi-urban,Paytm Wallet,electronics,4,54,3354.55,1,1,1,1
34994,809.69,12,mobile,rural,Debit Card,food,24,524,741.86,0,0,1,0
34995,903.97,14,desktop,urban,UPI,groceries,20,831,847.96,1,0,0,0
34996,662.06,14,mobile,urban,Net Banking,health,11,778,640.38,0,0,0,0
34997,981.17,4,mobile,urban,Credit Card,travel,21,1157,1373.68,0,0,1,0
34998,279.63,6,mobile,urban,Debit Card,entertainment,22,30,275.74,0,0,0,0
34999,793.11,17,mobile,urban,Paytm Wallet,travel,14,1095,746.79,1,0,0,0
35000,293.86,14,desktop,urban,Debit Card,entertainment,15,73,309.3,1,0,0,0
35001,539.73,21,mobile,semi-urban,UPI,food,10,883,354.35,0,0,0,0
35002,392.19,9,mobile,urban,UPI,health,4,732,495.93,0,0,0,0
35003,412.92,4,desktop,semi-urban,Credit Card,education,15,193,323.13,0,0,0,0
35004,8132.55,3,desktop,rural,Debit Card,gaming,28,62,1166.84,2,0,1,1
35005,146.18,0,mobile,urban,Credit Card,gaming,16,678,174.44,1,1,0,0
35006,19582.43,3,tablet,rural,Paytm Wallet,fashion,17,148,8817.3,1,1,0,1
35007,1402.8,12,mobile,urban,UPI,fashion,12,1011,906.6,1,0,0,0
35008,1462.52,9,mobile,urban,Debit Card,entertainment,19,1385,1101.05,1,0,0,0
35009,13993.72,18,mobile,semi-urban,Credit Card,fashion,19,80,1838.64,4,1,1,1
35010,594.38,8,mobile,semi-urban,Paytm Wallet,education,8,61,764.25,1,0,1,0
35011,1308.37,21,desktop,urban,Net Banking,recharge,13,573,807.45,0,0,0,0
35012,1254.45,11,desktop,urban,Debit Card,food,16,573,799.39,0,0,0,0
35013,11629.53,2,mobile,rural,Paytm Wallet,fashion,41,250,5539.91,3,1,0,1
35014,166.55,16,mobile,urban,Net Banking,food,7,914,189.78,1,0,0,0
35015,406.34,8,desktop,rural,UPI,education,15,615,349.07,0,0,0,0
35016,254.2,9,mobile,rural,UPI,travel,23,1175,208.79,0,0,0,0
35017,1359.23,19,desktop,urban,Credit Card,education,20,1150,948.28,1,0,0,0
35018,2732.59,8,desktop,semi-urban,Paytm Wallet,groceries,9,1038,3355.06,1,0,0,0
35019,1115.01,17,mobile,urban,UPI,travel,11,838,1583.12,0,0,0,0
35020,18215.82,0,tablet,rural,Paytm Wallet,education,47,211,7372.42,3,1,1,1
35021,476.49,21,mobile,urban,Credit Card,fashion,12,773,623.45,0,0,0,0
35022,446.76,10,mobile,semi-urban,Debit Card,groceries,16,1584,436.9,0,0,0,0
35023,1108.09,12,desktop,urban,Debit Card,health,2,691,1544.89,0,0,0,0
35024,670.64,8,mobile,urban,UPI,education,14,213,996.45,0,0,0,0
35025,317.16,16,tablet,urban,Credit Card,education,18,802,263.22,0,0,1,0
35026,768.88,5,mobile,rural,Net Banking,groceries,18,695,1056.17,0,1,0,0
35027,391.31,21,mobile,urban,UPI,gaming,28,1182,556.14,0,0,0,0
35028,374.98,11,mobile,semi-urban,Debit Card,groceries,18,371,228.79,0,0,0,0
35029,963.37,11,desktop,urban,UPI,health,26,364,1283.53,0,0,0,0
35030,1948.01,9,desktop,urban,Debit Card,gaming,29,73,1500.91,0,0,0,0
35031,2068.61,21,tablet,urban,Debit Card,gaming,13,944,3026.05,0,0,1,0
35032,776.43,6,mobile,rural,UPI,groceries,14,1091,668.67,0,0,0,0
35033,1441.16,12,desktop,semi-urban,UPI,health,22,102,1559.9,1,0,0,0
35034,630.66,17,mobile,urban,Debit Card,education,21,336,819.53,0,0,0,0
35035,25044.59,3,mobile,semi-urban,Credit Card,food,16,58,11779.98,6,1,1,1
35036,1796.34,13,mobile,semi-urban,Debit Card,electronics,41,76,257.42,4,0,1,1
35037,308.04,16,tablet,semi-urban,UPI,education,19,427,311.03,0,0,0,0
35038,9645.32,3,desktop,semi-urban,Debit Card,fashion,27,126,3792.73,3,1,1,1
35039,1205.85,6,mobile,urban,Credit Card,electronics,21,60,748.97,0,0,0,0
35040,2585.61,10,mobile,semi-urban,Debit Card,food,14,1071,3485.13,0,0,0,0
35041,984.55,12,mobile,urban,Paytm Wallet,education,22,124,1037.59,0,0,0,0
35042,520.18,17,desktop,semi-urban,Net Banking,recharge,8,989,604.09,1,0,0,0
35043,1084.73,18,mobile,semi-urban,UPI,recharge,8,30,813.86,1,0,0,0
35044,237.73,11,tablet,urban,Paytm Wallet,education,20,567,352.35,0,0,0,0
35045,205.05,6,mobile,urban,Net Banking,entertainment,18,1222,288.17,1,0,0,0
35046,1768.28,20,mobile,rural,Net Banking,gaming,18,988,1099.09,0,0,0,0
35047,240.21,10,desktop,urban,UPI,recharge,11,113,157.65,0,0,0,0
35048,57.73,17,mobile,urban,UPI,entertainment,15,370,49.77,0,0,0,0
35049,908.76,20,mobile,semi-urban,UPI,groceries,8,481,573.54,0,0,0,0
35050,776.38,7,mobile,rural,UPI,groceries,11,1476,1053.46,0,0,0,0
35051,437.88,21,mobile,semi-urban,Credit Card,recharge,4,480,357.5,0,0,0,0
35052,10806.63,23,desktop,urban,UPI,electronics,16,186,2856.96,3,1,1,1
35053,924.41,12,mobile,urban,Debit Card,recharge,8,926,1283.05,1,0,0,0
35054,1092.58,20,mobile,semi-urban,Debit Card,recharge,32,361,1494.4,1,0,0,0
35055,221.0,6,desktop,semi-urban,Credit Card,groceries,28,150,143.55,0,0,0,0
35056,1703.62,19,mobile,rural,Paytm Wallet,entertainment,2,887,1548.0,0,1,0,0
35057,975.92,18,desktop,urban,UPI,food,19,356,780.77,0,0,0,0
35058,694.0,12,mobile,urban,Net Banking,groceries,15,884,546.56,0,0,0,0
35059,812.25,15,mobile,semi-urban,Paytm Wallet,gaming,6,244,1056.68,0,0,1,0
35060,679.69,13,desktop,semi-urban,Net Banking,education,13,1028,715.22,0,0,0,0
35061,118.98,10,mobile,semi-urban,Debit Card,gaming,10,331,174.05,0,1,1,0
35062,406.06,13,desktop,urban,UPI,fashion,29,60,574.38,0,0,1,0
35063,667.24,10,mobile,semi-urban,Debit Card,food,7,226,754.25,0,0,0,0
35064,172.47,7,mobile,urban,Debit Card,entertainment,17,480,128.94,0,0,0,0
35065,424.68,20,mobile,urban,UPI,education,12,196,332.94,0,0,0,0
35066,1209.49,13,desktop,rural,Debit Card,health,8,885,1805.62,0,0,0,0
35067,534.47,14,mobile,urban,Debit Card,groceries,14,610,321.6,0,0,0,0
35068,1552.71,14,mobile,urban,UPI,fashion,15,346,1779.32,0,0,0,0
35069,280.07,19,mobile,urban,UPI,education,15,618,317.33,0,0,0,0
35070,2648.47,7,desktop,urban,UPI,health,1,628,2290.4,0,0,1,0
35071,1388.41,9,mobile,urban,Net Banking,food,23,240,1281.32,1,0,0,0
35072,416.14,19,desktop,semi-urban,UPI,food,14,887,430.71,0,0,0,0
35073,1693.78,14,mobile,semi-urban,Credit Card,entertainment,23,505,2453.87,1,0,0,0
35074,1040.52,5,mobile,rural,UPI,gaming,16,594,629.59,0,0,0,0
35075,291.15,17,mobile,rural,Debit Card,recharge,8,834,294.23,0,0,0,0
35076,123.04,17,mobile,urban,Credit Card,health,1,741,182.52,1,1,0,0
35077,329.02,12,mobile,rural,Credit Card,recharge,7,968,362.87,0,0,0,0
35078,910.05,14,desktop,rural,Debit Card,education,16,985,612.13,0,0,0,0
35079,1383.43,19,mobile,urban,UPI,health,19,393,2057.2,0,1,0,0
35080,349.06,17,mobile,semi-urban,Net Banking,entertainment,22,450,234.04,1,0,0,0
35081,1450.93,15,mobile,rural,Credit Card,fashion,21,637,1774.19,1,0,0,0
35082,810.46,11,tablet,rural,Net Banking,fashion,18,327,697.34,0,0,0,0
35083,945.62,6,mobile,urban,UPI,entertainment,19,848,1084.71,0,0,0,0
35084,3457.57,13,mobile,semi-urban,Debit Card,fashion,5,724,2084.5,1,0,0,0
35085,1229.0,17,mobile,urban,Net Banking,electronics,6,253,1395.35,1,0,0,0
35086,798.99,9,desktop,rural,Debit Card,fashion,19,199,1082.33,0,1,0,0
35087,3689.42,17,mobile,urban,Credit Card,education,19,549,4013.05,1,0,0,0
35088,491.43,20,mobile,semi-urban,Credit Card,groceries,16,30,643.63,0,0,0,0
35089,1796.36,13,tablet,urban,Net Banking,electronics,10,1494,1988.56,0,0,0,0
35090,152.57,20,mobile,semi-urban,UPI,fashion,1,1118,193.27,1,0,0,0
35091,308.37,22,mobile,semi-urban,Credit Card,education,8,501,338.66,0,1,0,0
35092,1207.91,14,mobile,semi-urban,UPI,health,17,666,1385.58,0,0,0,0
35093,542.0,12,mobile,semi-urban,Debit Card,recharge,10,949,747.66,1,1,1,0
35094,749.12,14,desktop,rural,Credit Card,entertainment,29,929,981.76,0,0,0,0
35095,166.56,10,mobile,urban,Net Banking,gaming,12,1332,122.47,0,0,0,0
35096,1543.22,10,desktop,urban,Net Banking,health,6,596,1806.28,1,0,0,0
35097,2275.81,5,mobile,semi-urban,UPI,education,2,428,2629.53,0,0,0,0
35098,225.89,19,desktop,semi-urban,Credit Card,recharge,23,193,175.34,0,0,0,0
35099,858.37,8,mobile,semi-urban,Paytm Wallet,fashion,18,519,618.71,0,0,0,0
35100,789.77,6,mobile,urban,Net Banking,food,2,30,792.56,0,0,1,0
35101,617.87,13,desktop,rural,UPI,food,10,30,691.16,0,0,0,0
35102,1366.07,9,desktop,semi-urban,Debit Card,recharge,16,83,1962.91,1,0,0,0
35103,672.86,14,desktop,semi-urban,Debit Card,fashion,11,980,980.22,0,0,0,0
35104,1166.77,19,mobile,semi-urban,Credit Card,education,2,1024,1419.72,0,0,0,0
35105,1083.55,3,desktop,urban,Debit Card,food,18,936,1404.11,0,0,0,0
35106,917.04,10,mobile,semi-urban,UPI,gaming,18,342,613.93,0,0,1,0
35107,708.71,17,tablet,semi-urban,Net Banking,health,15,781,716.05,0,0,0,0
35108,773.03,7,tablet,semi-urban,Credit Card,health,12,1213,847.69,1,0,0,0
35109,916.18,12,mobile,urban,Credit Card,fashion,14,925,964.74,0,0,0,0
35110,1616.57,14,mobile,semi-urban,Credit Card,fashion,12,827,1004.58,0,0,0,0
35111,1133.68,6,mobile,urban,Net Banking,travel,15,1114,1195.6,0,0,0,0
35112,162.78,19,desktop,rural,Paytm Wallet,recharge,22,522,132.4,0,0,1,0
35113,228.25,7,desktop,semi-urban,Net Banking,food,17,659,305.09,0,0,0,0
35114,489.1,17,mobile,urban,Debit Card,travel,11,1132,317.35,0,0,0,0
35115,325.18,9,desktop,urban,UPI,recharge,21,508,473.7,1,0,0,0
35116,322.89,15,desktop,urban,UPI,gaming,23,31,309.47,0,0,1,0
35117,1300.46,9,mobile,semi-urban,Credit Card,electronics,20,615,1001.19,0,0,0,0
35118,715.6,12,mobile,urban,Credit Card,groceries,5,67,573.19,0,0,1,0
35119,708.08,20,desktop,urban,UPI,food,23,950,987.86,0,0,0,0
35120,2000.87,12,mobile,urban,Credit Card,groceries,7,749,2132.25,0,0,0,0
35121,200.6,14,desktop,rural,Credit Card,electronics,26,606,120.73,0,0,0,0
35122,548.28,14,desktop,rural,Debit Card,education,22,792,666.58,0,0,0,0
35123,1141.77,15,mobile,urban,Credit Card,food,22,30,1676.05,1,0,0,0
35124,1522.65,12,tablet,rural,Debit Card,groceries,7,622,1673.4,1,0,0,0
35125,352.22,8,mobile,urban,Credit Card,gaming,15,1133,427.54,0,0,0,0
35126,1155.47,19,mobile,urban,Credit Card,education,16,1419,975.83,0,1,0,0
35127,2275.8,15,desktop,urban,UPI,electronics,12,605,2031.33,1,0,0,0
35128,1221.83,21,desktop,urban,Credit Card,electronics,2,113,1656.64,0,0,0,0
35129,2135.5,10,desktop,urban,UPI,groceries,25,553,1555.98,0,1,0,0
35130,9110.81,11,desktop,rural,Net Banking,electronics,27,306,972.11,4,1,1,1
35131,995.23,20,desktop,rural,Debit Card,fashion,34,147,1130.29,0,0,0,0
35132,157.29,17,mobile,urban,Debit Card,fashion,13,620,191.42,1,1,0,0
35133,295.24,20,desktop,semi-urban,Debit Card,travel,5,385,418.3,0,0,0,0
35134,1070.33,23,mobile,urban,Debit Card,fashion,24,1293,899.4,1,0,0,0
35135,1270.04,11,tablet,urban,Credit Card,recharge,6,30,1079.6,0,0,0,0
35136,828.11,0,mobile,semi-urban,UPI,entertainment,20,497,1204.66,1,0,0,0
35137,1352.71,16,mobile,urban,UPI,gaming,8,177,1085.53,0,1,0,0
35138,458.38,14,mobile,semi-urban,Debit Card,fashion,11,620,500.52,0,0,0,0
35139,702.44,9,mobile,urban,UPI,electronics,19,30,491.72,1,0,0,0
35140,1981.61,11,mobile,urban,Debit Card,recharge,20,223,2802.57,0,1,0,0
35141,892.43,19,desktop,urban,Net Banking,travel,10,604,1114.46,0,0,1,0
35142,1756.43,6,desktop,urban,Credit Card,education,1,735,2328.89,0,0,0,0
35143,761.38,3,mobile,semi-urban,Debit Card,food,9,635,735.51,0,0,0,0
35144,1073.07,1,mobile,rural,Credit Card,gaming,30,240,902.64,0,0,0,0
35145,350.99,4,desktop,urban,Net Banking,gaming,20,998,292.08,1,0,0,0
35146,910.89,1,desktop,semi-urban,Debit Card,entertainment,12,464,631.75,0,0,0,0
35147,1239.53,18,mobile,semi-urban,Paytm Wallet,education,25,30,832.56,0,0,0,0
35148,2076.14,17,tablet,urban,Debit Card,entertainment,9,1143,1576.29,0,0,0,0
35149,572.83,19,mobile,urban,Credit Card,travel,15,911,797.97,0,0,1,0
35150,655.78,12,desktop,semi-urban,Debit Card,electronics,1,775,848.55,0,0,0,0
35151,2556.08,13,mobile,rural,UPI,gaming,7,509,3505.83,1,0,1,0
35152,323.45,0,mobile,urban,Debit Card,electronics,32,30,339.2,0,0,0,0
35153,933.28,8,mobile,urban,Debit Card,food,17,645,674.37,0,0,0,0
35154,258.86,21,mobile,semi-urban,UPI,recharge,8,213,172.92,1,0,0,0
35155,137.87,13,mobile,semi-urban,Net Banking,travel,27,1107,107.23,0,0,0,0
35156,2428.96,10,mobile,rural,UPI,electronics,10,30,1765.07,0,0,0,0
35157,2492.2,9,desktop,rural,Credit Card,fashion,17,369,2206.41,0,0,0,0
35158,587.04,4,mobile,semi-urban,Net Banking,fashion,60,22,257.45,7,0,1,1
35159,3058.74,22,mobile,urban,Debit Card,groceries,20,1210,3766.55,0,0,0,0
35160,566.64,22,tablet,urban,UPI,entertainment,16,719,358.89,0,0,0,0
35161,450.76,7,desktop,urban,UPI,entertainment,21,533,632.5,1,1,0,0
35162,2179.04,5,mobile,urban,Debit Card,food,8,110,1867.16,0,0,0,0
35163,535.59,11,desktop,semi-urban,Credit Card,travel,16,30,596.55,0,0,0,0
35164,24412.96,13,desktop,semi-urban,Debit Card,gaming,40,54,7795.43,6,0,0,1
35165,279.22,12,desktop,semi-urban,UPI,groceries,7,356,384.91,0,0,0,0
35166,381.28,4,mobile,urban,UPI,gaming,11,883,300.3,0,0,0,0
35167,689.24,7,mobile,urban,Debit Card,fashion,18,1593,571.61,0,0,0,0
35168,1538.6,16,desktop,urban,UPI,fashion,21,216,1662.54,0,0,0,0
35169,863.67,16,mobile,urban,UPI,food,19,688,1068.96,0,0,0,0
35170,761.22,8,mobile,semi-urban,UPI,electronics,8,30,996.13,0,0,0,0
35171,753.72,7,mobile,rural,Paytm Wallet,electronics,21,30,1034.49,0,0,0,0
35172,1426.51,5,mobile,urban,Net Banking,electronics,32,1091,1687.55,1,0,0,0
35173,2269.14,14,desktop,urban,UPI,travel,16,98,3258.28,0,0,1,0
35174,129.75,10,mobile,urban,UPI,gaming,1,729,162.05,1,0,0,0
35175,879.71,12,mobile,rural,UPI,education,16,388,944.96,1,0,0,0
35176,823.89,19,desktop,urban,Credit Card,gaming,23,699,978.05,0,0,0,0
35177,903.3,14,desktop,semi-urban,Credit Card,entertainment,15,237,609.69,1,0,0,0
35178,1252.73,3,mobile,semi-urban,UPI,gaming,20,979,1507.56,0,0,0,0
35179,1235.54,5,mobile,semi-urban,Net Banking,travel,11,478,1408.45,0,0,0,0
35180,582.53,18,desktop,rural,Debit Card,travel,24,1152,376.41,0,0,0,0
35181,1453.33,8,mobile,urban,Credit Card,electronics,21,536,911.35,0,0,0,0
35182,1792.32,8,mobile,semi-urban,UPI,gaming,14,514,1525.21,1,0,0,0
35183,111.7,11,mobile,rural,Credit Card,entertainment,21,615,91.18,0,0,1,0
35184,1345.56,14,desktop,urban,Net Banking,electronics,29,727,1149.89,0,0,0,0
35185,1055.07,20,mobile,urban,Debit Card,gaming,19,1194,651.29,0,0,0,0
35186,777.94,9,mobile,semi-urban,UPI,groceries,17,875,1123.77,1,0,0,0
35187,185.64,14,desktop,urban,UPI,travel,13,430,130.04,1,0,0,0
35188,462.6,9,desktop,urban,Debit Card,gaming,10,637,580.89,1,0,1,0
35189,1270.89,2,desktop,urban,Debit Card,gaming,20,395,1661.93,0,0,0,0
35190,249.2,12,desktop,urban,Net Banking,fashion,11,736,360.7,0,0,0,0
35191,1204.5,8,tablet,urban,UPI,recharge,1,183,1432.01,1,0,0,0
35192,1788.03,1,mobile,urban,Debit Card,travel,24,919,2341.39,1,0,1,0
35193,521.15,14,mobile,urban,Net Banking,recharge,1,152,708.33,0,0,0,0
35194,1504.26,21,mobile,semi-urban,Debit Card,gaming,16,692,983.91,0,0,0,0
35195,312.82,9,mobile,urban,Credit Card,health,19,379,434.44,1,0,0,0
35196,178.66,20,mobile,urban,Debit Card,gaming,23,30,151.45,0,0,0,0
35197,511.24,11,desktop,urban,Debit Card,health,2,1444,329.09,0,0,0,0
35198,2896.65,9,mobile,rural,Paytm Wallet,health,18,393,3905.87,0,0,0,0
35199,361.96,11,mobile,urban,Debit Card,entertainment,13,1219,388.34,0,0,1,0
35200,546.44,11,desktop,semi-urban,Debit Card,travel,16,1227,809.06,1,0,0,0
35201,13270.69,5,desktop,semi-urban,Debit Card,travel,26,75,4936.48,5,1,0,1
35202,585.96,11,mobile,urban,Credit Card,gaming,30,153,865.97,1,0,0,0
35203,516.13,22,mobile,rural,Debit Card,fashion,17,531,671.61,0,0,0,0
35204,1718.33,11,mobile,semi-urban,Credit Card,food,13,421,1496.44,0,0,0,0
35205,371.7,6,mobile,urban,UPI,recharge,11,1006,228.77,0,0,0,0
35206,906.11,19,mobile,urban,Debit Card,education,17,230,923.7,0,0,0,0
35207,1033.67,14,mobile,semi-urban,UPI,groceries,30,583,765.14,1,0,0,0
35208,1572.35,11,desktop,rural,UPI,entertainment,1,629,2177.88,0,0,0,0
35209,1136.16,21,mobile,semi-urban,Debit Card,gaming,17,448,1060.77,0,0,0,0
35210,201.2,16,mobile,urban,Debit Card,fashion,2,190,220.26,0,0,0,0
35211,330.48,6,tablet,urban,Credit Card,food,24,823,415.94,0,0,0,0
35212,2107.84,9,desktop,urban,Debit Card,food,18,30,2278.6,0,0,0,0
35213,1020.23,21,mobile,semi-urban,Credit Card,education,26,263,1354.4,0,0,0,0
35214,2156.59,19,desktop,urban,Credit Card,fashion,21,532,1702.38,0,0,0,0
35215,2885.23,10,mobile,rural,UPI,entertainment,19,556,3835.15,0,0,0,0
35216,1769.2,14,desktop,semi-urban,UPI,health,18,566,1840.54,0,0,0,0
35217,8153.58,15,mobile,urban,Credit Card,fashion,20,612,866.12,2,1,1,1
35218,482.27,9,desktop,rural,Credit Card,health,4,642,534.61,1,0,0,0
35219,1230.51,8,mobile,urban,UPI,education,15,589,760.28,0,0,0,0
35220,754.42,9,mobile,semi-urban,Credit Card,travel,23,30,974.39,0,0,0,0
35221,458.97,9,tablet,rural,Paytm Wallet,health,17,917,505.35,1,0,0,0
35222,1682.5,19,mobile,urban,UPI,groceries,4,810,2478.32,0,1,0,0
35223,382.72,19,mobile,rural,Credit Card,fashion,10,945,287.25,0,0,0,0
35224,2998.41,15,mobile,urban,Net Banking,travel,14,442,2754.75,0,0,0,0
35225,230.8,18,desktop,urban,Credit Card,travel,26,552,282.06,1,1,0,0
35226,2461.14,1,desktop,semi-urban,Debit Card,groceries,23,923,3160.87,0,0,0,0
35227,129.95,16,desktop,urban,Net Banking,health,17,896,103.76,0,0,0,0
35228,3984.85,11,mobile,semi-urban,Credit Card,electronics,22,476,4369.4,0,0,0,0
35229,680.22,16,tablet,urban,UPI,groceries,29,336,729.13,0,0,0,0
35230,849.78,21,mobile,rural,Debit Card,health,9,683,778.72,0,0,1,0
35231,449.04,16,desktop,urban,Credit Card,health,2,584,401.39,0,0,0,0
35232,138.3,9,mobile,urban,Net Banking,food,17,30,96.03,0,0,0,0
35233,575.12,4,mobile,rural,Credit Card,electronics,16,163,485.35,0,0,0,0
35234,4177.36,14,mobile,semi-urban,Debit Card,travel,36,10,1064.05,5,0,1,1
35235,1799.6,20,mobile,rural,UPI,fashion,15,30,1941.89,0,0,0,0
35236,243.09,17,desktop,semi-urban,Debit Card,entertainment,32,114,189.17,0,0,0,0
35237,3625.85,15,mobile,urban,Debit Card,groceries,21,687,4739.24,0,0,0,0
35238,293.52,8,mobile,urban,UPI,gaming,19,845,260.12,0,0,0,0
35239,352.48,6,desktop,semi-urban,Credit Card,gaming,14,30,450.57,1,0,0,0
35240,1126.56,5,desktop,urban,Net Banking,health,11,859,1336.76,0,0,0,0
35241,571.82,20,mobile,urban,UPI,food,16,484,488.39,1,0,0,0
35242,2820.09,8,mobile,rural,UPI,food,17,1139,2384.68,1,0,0,0
35243,354.03,16,desktop,urban,UPI,education,1,30,258.14,1,0,1,0
35244,445.72,19,mobile,urban,UPI,groceries,1,721,491.12,0,0,0,0
35245,726.36,11,mobile,semi-urban,Debit Card,food,5,100,888.55,0,0,0,0
35246,1353.85,9,mobile,urban,UPI,recharge,27,709,2018.24,0,0,0,0
35247,1150.15,18,mobile,semi-urban,UPI,travel,20,605,1001.48,1,0,0,0
35248,402.08,15,mobile,urban,Debit Card,education,20,579,572.92,0,0,0,0
35249,1940.68,7,desktop,urban,Debit Card,electronics,21,174,2132.87,1,0,0,0
35250,1920.85,1,mobile,semi-urban,UPI,food,18,647,2826.23,0,0,0,0
35251,577.85,18,desktop,semi-urban,Credit Card,travel,26,1103,600.79,0,0,0,0
35252,613.37,21,mobile,urban,Paytm Wallet,electronics,34,1427,666.15,0,0,0,0
35253,1815.05,15,desktop,semi-urban,Debit Card,groceries,15,698,1675.63,0,0,0,0
35254,309.28,9,mobile,urban,UPI,food,8,30,452.06,0,0,0,0
