transaction_id,amount,transaction_time,device_type,location,payment_method,merchant_category,transaction_frequency,account_age_days,avg_transaction_amount,failed_transactions_24h,is_international,device_change,is_fraud
47477,3008.14,4,mobile,urban,Amazon Pay Wallet,electronics,26,2452,631.27,4,0,0,1
47478,259.11,9,desktop,semi-urban,Debit Card,travel,33,2036,2588.4,1,1,0,0
47479,3497.27,14,mobile,urban,Credit Card,entertainment,41,285,1353.58,7,0,0,0
47480,298.93,12,mobile,semi-urban,Credit Card,travel,41,384,3711.42,8,0,1,0
47481,782.18,9,mobile,semi-urban,Paytm Wallet,grocery,12,2077,251.86,2,0,0,0
47482,3123.74,21,desktop,rural,PhonePe Wallet,travel,34,360,3231.67,7,0,0,0
47483,997.77,16,mobile,urban,PhonePe Wallet,electronics,42,383,186.59,9,0,0,0
47484,2283.32,12,mobile,semi-urban,PhonePe Wallet,grocery,3,2785,5263.46,5,0,0,0
47485,398.9,6,tablet,semi-urban,UPI,fashion,15,294,3456.88,8,0,0,0
47486,678.45,21,mobile,semi-urban,Credit Card,food,30,1145,69.08,3,0,0,0
47487,3970.25,3,mobile,semi-urban,Amazon Pay Wallet,fashion,1,200,733.55,8,0,1,0
47488,107.31,1,mobile,semi-urban,UPI,travel,24,503,755.66,8,0,0,0
47489,355.68,21,desktop,urban,Credit Card,travel,22,20,2156.4,4,0,0,0
47490,726.05,23,mobile,urban,Amazon Pay Wallet,grocery,15,2279,3178.51,0,0,0,0
47491,61.19,21,mobile,urban,Credit Card,food,3,2187,480.97,5,0,0,0
47492,300.72,4,mobile,semi-urban,Net Banking,grocery,28,2653,1135.24,1,0,0,0
47493,991.32,9,desktop,semi-urban,Credit Card,travel,16,2992,4306.42,10,0,0,0
47494,292.57,22,desktop,semi-urban,Debit Card,food,47,1444,1966.92,5,0,0,0
47495,6032.42,18,desktop,rural,Net Banking,entertainment,33,400,745.57,3,0,0,0
47496,205.07,8,desktop,semi-urban,Amazon Pay Wallet,grocery,8,22,2130.64,4,0,0,0
47497,5919.49,21,mobile,urban,Paytm Wallet,grocery,45,1842,3721,10,0,0,0
47498,5192.45,1,mobile,semi-urban,Net Banking,electronics,36,1811,4752.4,11,1,0,0
47499,318.62,20,mobile,urban,Net Banking,fashion,13,2361,919.31,2,0,0,0
47500,76.54,21,mobile,urban,Amazon Pay Wallet,grocery,32,1644,155.14,7,0,0,1
47501,153.85,8,mobile,semi-urban,PhonePe Wallet,fashion,35,98,3261.87,2,0,0,0
47502,2677.56,12,mobile,semi-urban,Debit Card,food,32,635,5730.98,10,0,0,0
47503,3329.2,0,mobile,urban,Credit Card,food,14,2383,968.13,11,0,0,0
47504,2907.91,14,tablet,rural,Debit Card,fashion,45,1116,990.95,2,0,0,0
47505,2339.23,12,desktop,urban,Credit Card,food,25,2762,1623.29,10,0,0,0
47506,575.97,13,mobile,rural,PhonePe Wallet,electronics,4,2602,2598.36,2,0,0,0
47507,5515.68,10,desktop,semi-urban,Amazon Pay Wallet,entertainment,15,1251,1170.21,2,0,0,0
47508,1190.5,1,mobile,urban,Amazon Pay Wallet,food,46,1438,559.86,5,1,1,0
47509,12844.52,0,mobile,urban,Paytm Wallet,fashion,21,1871,5319.5,2,0,0,0
47510,1457.71,10,mobile,urban,Credit Card,travel,20,2774,2403.74,7,0,0,0
47511,915.52,20,mobile,urban,Debit Card,grocery,30,679,780.09,1,0,0,0
47512,6740.06,21,mobile,urban,PhonePe Wallet,fashion,39,1265,5059.91,3,1,0,0
47513,2513.92,15,mobile,semi-urban,UPI,electronics,43,755,63.25,9,0,0,0
47514,3838.79,4,tablet,urban,Amazon Pay Wallet,grocery,13,599,1317.91,11,0,0,0
47515,1574.77,18,mobile,rural,Debit Card,travel,37,1219,1804.07,8,0,0,0
47516,6538.86,21,desktop,semi-urban,PhonePe Wallet,fashion,7,803,3966.58,6,0,0,0
47517,7493.07,9,mobile,semi-urban,Credit Card,entertainment,27,2539,347.51,0,0,0,0
47518,1722.2,19,mobile,semi-urban,UPI,travel,6,1808,1238.13,9,0,0,0
47519,826.17,14,mobile,semi-urban,Paytm Wallet,fashion,35,598,476.25,8,0,0,0
47520,3129.57,1,mobile,rural,PhonePe Wallet,electronics,16,2230,958.71,11,1,0,0
47521,9275.69,2,desktop,semi-urban,Amazon Pay Wallet,fashion,27,1158,149.17,5,0,0,0
47522,2922.13,13,tablet,urban,Debit Card,food,1,1174,596.01,8,0,0,0
47523,9251.88,22,tablet,rural,Amazon Pay Wallet,grocery,30,1934,5501.95,2,0,0,0
47524,1263.91,16,mobile,semi-urban,Net Banking,electronics,36,1752,1557.82,7,0,0,0
47525,7398.1,6,mobile,urban,Credit Card,grocery,1,207,1028.08,9,0,0,0
47526,358.27,13,mobile,urban,Paytm Wallet,fashion,47,2854,217.17,8,0,0,0
47527,1333.4,9,mobile,semi-urban,Credit Card,food,18,1990,2553.56,10,0,0,0
47528,2046.45,15,mobile,semi-urban,Net Banking,fashion,18,1074,370.54,1,0,1,1
47529,3176.25,13,mobile,semi-urban,Debit Card,fashion,33,1144,3498.71,3,0,1,0
47530,1045.01,13,mobile,urban,Amazon Pay Wallet,fashion,40,2595,569.05,11,0,0,0
47531,7740.53,22,mobile,urban,PhonePe Wallet,entertainment,30,1564,1210.89,6,0,0,0
47532,7014.52,9,mobile,semi-urban,UPI,electronics,1,1616,21.81,1,0,0,0
47533,4818.38,14,mobile,urban,Debit Card,food,4,2603,4107.29,9,0,0,0
47534,364.34,21,tablet,urban,Amazon Pay Wallet,travel,32,2696,4196.75,6,0,0,0
47535,244.58,17,mobile,urban,Credit Card,fashion,3,1510,1212.22,11,0,0,0
47536,2068.25,0,mobile,urban,Debit Card,travel,48,1823,2405.6,5,0,0,0
47537,4348.9,2,desktop,urban,PhonePe Wallet,electronics,49,2239,867.06,6,0,0,0
47538,394.55,8,mobile,rural,UPI,entertainment,31,786,1807.61,4,0,1,0
47539,3076.96,9,desktop,rural,Net Banking,fashion,18,251,2066.79,6,0,0,0
47540,2251.41,4,mobile,semi-urban,Credit Card,electronics,47,2611,619.48,10,0,0,0
47541,3883.77,4,mobile,urban,Debit Card,grocery,19,2190,691.53,5,0,0,0
47542,1714.78,14,mobile,urban,Net Banking,entertainment,36,1966,3172.55,10,0,0,0
47543,3545.62,3,mobile,urban,Credit Card,fashion,29,1680,813.47,5,0,0,0
47544,521.66,3,mobile,rural,Net Banking,travel,39,883,925.88,2,0,0,0
47545,724.66,22,mobile,rural,Debit Card,food,36,1401,98.05,6,0,0,0
47546,7009.48,17,desktop,urban,Debit Card,grocery,38,210,1203.14,10,0,0,0
47547,1198.64,6,mobile,urban,Amazon Pay Wallet,fashion,2,1073,43,2,0,0,0
47548,12702.02,19,mobile,urban,Paytm Wallet,entertainment,24,2284,1000.02,7,0,0,0
47549,141.92,21,tablet,semi-urban,Paytm Wallet,electronics,15,1959,754.77,10,0,0,0
47550,2054.8,0,desktop,rural,Debit Card,travel,19,1309,4155.16,5,0,0,0
47551,1179.07,13,mobile,rural,PhonePe Wallet,food,3,96,1728.26,5,0,1,0
47552,16538.27,6,mobile,rural,Paytm Wallet,travel,1,1109,646.01,4,0,0,1
47553,13825.96,18,mobile,semi-urban,Debit Card,entertainment,27,960,456.94,3,0,0,0
47554,804.59,8,mobile,rural,Paytm Wallet,grocery,2,1753,438.72,5,0,0,0
47555,932.88,20,mobile,semi-urban,Net Banking,entertainment,30,65,795.19,1,0,0,0
47556,4154.95,11,mobile,semi-urban,UPI,entertainment,32,1383,1054.72,9,1,0,0
47557,6612.96,21,mobile,urban,PhonePe Wallet,travel,18,1870,71.65,8,1,0,0
47558,3269.23,9,mobile,semi-urban,Net Banking,electronics,5,881,307.13,0,0,0,0
47559,6000.98,5,desktop,urban,Amazon Pay Wallet,travel,41,2303,1234.38,5,0,0,0
47560,196.15,22,desktop,urban,Amazon Pay Wallet,grocery,13,1377,3170.83,1,0,0,0
47561,3069.36,2,mobile,urban,Credit Card,electronics,39,328,755.19,4,0,1,0
47562,3613.63,10,mobile,semi-urban,PhonePe Wallet,travel,31,1560,1587.27,5,0,0,0
47563,633.35,0,tablet,rural,Credit Card,grocery,16,665,418.34,4,0,0,0
47564,4514.83,0,desktop,urban,Paytm Wallet,grocery,5,1046,1620.24,3,0,0,0
47565,8661.45,6,desktop,semi-urban,Debit Card,travel,31,1492,3978.4,11,1,0,0
47566,6847.36,10,mobile,urban,Amazon Pay Wallet,entertainment,26,2557,3854.12,10,0,0,0
47567,842.98,9,desktop,rural,Paytm Wallet,fashion,40,491,739.01,10,0,0,1
47568,1174.65,1,mobile,urban,UPI,fashion,48,2234,1143.03,10,0,0,0
47569,2077.11,6,desktop,urban,Net Banking,entertainment,7,1177,3016.5,11,0,0,0
47570,517.21,23,desktop,rural,Net Banking,entertainment,33,1322,458.09,4,0,0,0
47571,9234.29,0,mobile,urban,UPI,food,44,124,1334.11,1,0,0,0
47572,528.77,4,mobile,rural,Amazon Pay Wallet,electronics,3,2650,59.18,8,0,0,0
47573,4299.19,17,mobile,urban,PhonePe Wallet,entertainment,4,660,597.16,1,0,1,0
47574,1253.04,2,desktop,urban,PhonePe Wallet,travel,7,491,436.55,3,0,0,0
47575,2557.98,4,desktop,semi-urban,Debit Card,fashion,41,345,2252.54,5,0,0,0
47576,144.97,9,mobile,rural,Credit Card,grocery,36,2743,1255.89,11,0,0,0
47577,688.28,4,mobile,rural,Paytm Wallet,food,48,1097,1032.91,0,0,0,0
47578,1763.07,17,desktop,semi-urban,Net Banking,electronics,46,309,1223.37,1,0,0,0
47579,3392.09,13,desktop,urban,Credit Card,travel,38,1358,27.33,3,0,0,0
47580,4509.32,3,mobile,semi-urban,Net Banking,fashion,47,174,4703.49,0,0,0,0
47581,91.81,6,mobile,semi-urban,Amazon Pay Wallet,fashion,18,2776,933.54,6,0,1,0
47582,496.36,21,desktop,semi-urban,Paytm Wallet,travel,37,1660,543.39,6,0,0,0
47583,3925.69,18,mobile,rural,Debit Card,travel,35,1619,5143.27,1,0,1,0
47584,5030.83,19,mobile,semi-urban,Debit Card,fashion,22,2129,812.64,9,0,1,0
47585,809.81,6,desktop,rural,UPI,food,22,748,1024.59,7,0,0,0
47586,782.74,10,mobile,urban,Paytm Wallet,fashion,32,599,209.17,9,0,0,0
47587,276.44,16,mobile,semi-urban,Credit Card,grocery,20,2745,2153.97,1,0,0,0
47588,488.59,13,mobile,urban,Amazon Pay Wallet,food,42,1177,3280.59,8,0,0,0
47589,24.14,7,desktop,urban,UPI,travel,5,191,7103.46,10,0,0,0
47590,2673.56,23,mobile,urban,PhonePe Wallet,travel,46,2733,324.53,4,0,0,0
47591,7026.83,18,mobile,semi-urban,UPI,entertainment,13,305,1816.38,1,0,1,0
47592,486.06,21,mobile,semi-urban,UPI,fashion,45,693,2962.75,5,0,0,0
47593,4176.26,1,mobile,urban,UPI,food,46,2171,66.15,4,0,0,0
47594,2557.55,7,desktop,semi-urban,Paytm Wallet,food,40,229,3151.48,5,0,1,0
47595,8436.33,10,mobile,urban,Net Banking,fashion,7,2608,1243.59,2,1,0,0
47596,4800.28,23,desktop,semi-urban,Amazon Pay Wallet,food,43,1574,1946.19,9,0,0,0
47597,5746.44,18,mobile,urban,UPI,food,1,2055,1357.35,5,1,0,0
47598,3057.81,5,mobile,urban,Debit Card,food,3,499,3093.12,0,0,0,0
47599,5003.36,10,mobile,semi-urban,Paytm Wallet,entertainment,23,2018,118,3,0,0,0
47600,1296.36,16,desktop,urban,Paytm Wallet,fashion,36,2501,83.93,11,0,0,0
47601,703.44,15,mobile,rural,Debit Card,electronics,37,2240,54.63,10,0,0,0
47602,7309.03,19,mobile,urban,Paytm Wallet,entertainment,39,576,146.01,6,0,0,0
47603,3976.57,8,mobile,urban,UPI,entertainment,27,368,1647.57,4,0,0,0
47604,285.25,12,mobile,semi-urban,Debit Card,electronics,21,1054,183,7,0,1,0
47605,6050.18,6,mobile,rural,UPI,fashion,6,1805,3273.41,0,0,1,0
47606,1287.29,15,mobile,semi-urban,Amazon Pay Wallet,travel,23,1016,3394.46,6,0,0,0
47607,1062.65,3,mobile,urban,UPI,travel,6,2792,6797.94,7,0,0,0
47608,2929.03,10,mobile,semi-urban,Paytm Wallet,food,34,1539,4036.42,2,1,0,1
47609,2522.15,18,tablet,rural,Net Banking,food,30,318,3827.05,4,1,0,0
47610,2318.24,13,mobile,urban,PhonePe Wallet,fashion,43,368,99.63,9,0,0,0
47611,882.62,14,mobile,urban,Amazon Pay Wallet,fashion,41,1997,757.44,4,0,0,0
47612,9639.71,7,mobile,urban,Debit Card,entertainment,48,1323,2545.17,5,0,0,0
47613,8994.46,11,mobile,semi-urban,PhonePe Wallet,food,10,2573,3038.82,10,0,0,0
47614,12.51,10,mobile,urban,Credit Card,entertainment,30,1116,185.18,0,0,0,0
47615,1236.69,23,desktop,urban,Paytm Wallet,grocery,14,56,211.32,6,0,0,0
47616,139.86,5,tablet,rural,Debit Card,travel,5,2576,984.9,5,0,0,0
47617,5696.34,22,mobile,semi-urban,Credit Card,grocery,8,881,2958,5,0,0,0
47618,6528.34,12,desktop,urban,Paytm Wallet,travel,8,1144,848.67,7,0,0,0
47619,2191.29,17,desktop,urban,UPI,food,23,2100,839.27,6,0,0,0
47620,5491.71,2,desktop,semi-urban,Net Banking,fashion,6,1101,5074.56,7,0,0,0
47621,3645.71,19,desktop,urban,UPI,electronics,15,980,70.84,11,0,0,0
47622,2076.89,21,mobile,semi-urban,Amazon Pay Wallet,travel,43,2289,690.05,9,0,0,0
47623,1356.78,1,mobile,semi-urban,PhonePe Wallet,entertainment,13,2502,580.91,10,0,0,0
47624,928.66,2,mobile,urban,PhonePe Wallet,grocery,43,1372,176.02,5,0,0,0
47625,901,7,mobile,urban,Debit Card,travel,40,2256,777.84,3,1,0,0
47626,2477.05,2,mobile,urban,UPI,grocery,31,2312,6457.1,5,0,0,0
47627,547.48,9,mobile,semi-urban,Debit Card,grocery,20,1411,1916.66,10,0,0,0
47628,576.36,23,mobile,urban,PhonePe Wallet,entertainment,42,1502,24.07,9,0,0,0
47629,31.34,6,mobile,rural,Paytm Wallet,entertainment,40,1031,507.35,10,0,0,0
47630,2850.54,8,mobile,rural,Paytm Wallet,entertainment,45,2537,1898.59,0,0,0,0
47631,15525.21,21,desktop,urban,PhonePe Wallet,fashion,45,452,301.65,1,0,0,0
47632,6600.61,20,mobile,urban,Net Banking,travel,4,1130,206.95,3,0,0,0
47633,3669.36,17,tablet,urban,Debit Card,travel,32,2105,737.95,7,0,0,0
47634,4618.69,15,desktop,urban,Debit Card,grocery,32,934,2657.27,8,0,0,0
47635,1617.95,16,desktop,urban,Credit Card,travel,26,947,1924.6,8,0,0,0
47636,1061.81,19,mobile,rural,PhonePe Wallet,food,29,2009,1358.37,4,0,0,0
47637,1379.58,6,mobile,urban,Amazon Pay Wallet,entertainment,29,744,74.06,6,0,0,0
47638,254.79,18,mobile,rural,Net Banking,grocery,27,948,4579.28,7,0,0,0
47639,3013.69,4,mobile,rural,PhonePe Wallet,fashion,27,1895,984.86,4,0,0,0
47640,576.62,23,desktop,semi-urban,PhonePe Wallet,grocery,3,2040,4200.68,2,0,0,0
47641,4317.54,14,mobile,rural,Paytm Wallet,travel,48,518,4100.78,2,0,0,0
47642,632.08,1,mobile,semi-urban,UPI,grocery,23,1680,238.99,5,0,0,0
47643,776.79,14,mobile,rural,Credit Card,travel,32,690,2351.82,2,0,0,0
47644,9461.07,20,mobile,urban,Amazon Pay Wallet,electronics,12,1233,397.71,10,0,0,0
47645,334.12,4,mobile,urban,Amazon Pay Wallet,entertainment,1,2538,2422.63,10,0,1,0
47646,2072.5,13,mobile,semi-urban,UPI,travel,20,123,13340.62,1,0,0,0
47647,194.21,18,mobile,rural,PhonePe Wallet,electronics,29,138,400.21,0,0,0,0
47648,284.22,1,desktop,semi-urban,Amazon Pay Wallet,food,14,2139,132.36,5,0,0,0
47649,3011.27,19,tablet,urban,UPI,electronics,8,149,898.19,7,0,0,0
47650,2988.66,20,desktop,semi-urban,UPI,travel,26,511,855.71,1,0,0,0
47651,643.74,18,tablet,urban,Net Banking,electronics,37,1415,290.59,5,1,0,0
47652,6178.6,5,mobile,semi-urban,Paytm Wallet,grocery,12,1672,519.41,6,0,0,0
47653,3633.87,20,mobile,urban,PhonePe Wallet,electronics,26,2389,1410.67,10,0,0,0
47654,1072.64,18,mobile,semi-urban,Credit Card,travel,11,1928,1441.43,0,1,0,0
47655,856.6,9,desktop,urban,PhonePe Wallet,grocery,8,2225,1145.09,1,0,0,0
47656,4210.75,15,mobile,rural,UPI,food,32,2123,5357.94,5,0,1,0
47657,3968.54,16,mobile,semi-urban,Net Banking,travel,48,2196,513.74,6,0,0,0
47658,483.44,9,mobile,rural,Paytm Wallet,fashion,40,2444,1172.75,10,0,0,0
47659,1288.6,12,mobile,rural,Amazon Pay Wallet,travel,31,2639,364.32,6,0,0,0
47660,732.63,12,desktop,urban,Paytm Wallet,electronics,17,2130,1387.88,8,0,0,0
47661,1045.03,13,desktop,urban,Paytm Wallet,entertainment,24,1106,1278.02,7,0,0,0
47662,1017.2,18,desktop,urban,Paytm Wallet,entertainment,22,975,2788.71,2,0,1,0
47663,11192.07,18,mobile,urban,Debit Card,food,18,474,639.12,9,0,0,0
47664,4161.42,4,desktop,urban,PhonePe Wallet,grocery,22,1867,2713.79,0,0,0,0
47665,4543.09,8,desktop,urban,Amazon Pay Wallet,entertainment,25,2520,8323.68,9,0,1,0
47666,974.79,14,mobile,urban,Net Banking,travel,25,719,1888.98,4,0,0,0
47667,1.58,11,tablet,urban,PhonePe Wallet,food,48,1849,3319.88,3,0,0,0
47668,179.75,3,mobile,semi-urban,Net Banking,grocery,48,2174,1707.5,6,0,0,0
47669,2415.59,17,mobile,urban,Net Banking,travel,33,2276,4765.79,2,0,0,0
47670,1008.44,0,mobile,urban,Paytm Wallet,fashion,42,1892,786.47,5,0,0,0
47671,643.13,11,desktop,urban,Credit Card,grocery,48,1652,6331,5,0,0,0
47672,152.75,22,mobile,urban,Debit Card,food,35,1423,755.8,11,0,0,0
47673,6259.56,21,mobile,semi-urban,UPI,travel,14,2443,3897.79,11,0,0,0
47674,2749.83,8,desktop,rural,Amazon Pay Wallet,grocery,15,2887,6155.84,6,0,0,0
47675,340.76,3,mobile,urban,PhonePe Wallet,grocery,36,1363,8.2,5,0,0,0
47676,4362.49,5,mobile,urban,Credit Card,grocery,28,1323,1342.04,2,0,0,0
47677,4229.62,1,tablet,semi-urban,Net Banking,electronics,35,790,3008.75,1,0,0,0
47678,1024.95,10,tablet,rural,Amazon Pay Wallet,electronics,47,2035,14.82,6,0,0,0
47679,626.34,10,mobile,urban,UPI,fashion,21,1438,1108.68,10,0,0,0
47680,5045.73,4,mobile,urban,Amazon Pay Wallet,grocery,15,320,1203.23,8,0,0,0
47681,1199.48,22,mobile,semi-urban,UPI,travel,15,2371,3213.65,8,1,0,0
47682,5640.36,5,desktop,urban,Net Banking,travel,10,2700,4617.83,10,0,0,0
47683,133.9,0,desktop,semi-urban,Amazon Pay Wallet,fashion,47,1913,1180.56,5,0,0,0
47684,2075.18,2,mobile,urban,Paytm Wallet,electronics,48,2464,240.26,11,0,0,0
47685,593.87,20,mobile,rural,Debit Card,entertainment,18,2064,11130.87,9,0,0,0
47686,3344.63,8,mobile,semi-urban,Credit Card,entertainment,19,537,235,4,0,0,0
47687,17649.19,0,mobile,semi-urban,UPI,entertainment,16,2871,1075.28,0,1,0,0
47688,1595.69,12,mobile,semi-urban,Net Banking,electronics,32,148,506.03,6,1,0,0
47689,317.12,16,tablet,semi-urban,UPI,electronics,25,1727,4621.56,4,0,0,0
47690,1146.74,15,tablet,rural,Paytm Wallet,entertainment,13,2870,749.01,4,0,0,0
47691,6663.2,11,mobile,semi-urban,Net Banking,fashion,24,1173,1996.47,11,0,0,0
47692,4354.24,1,desktop,semi-urban,Paytm Wallet,fashion,15,665,260.81,8,1,0,0
47693,792.72,3,mobile,urban,Net Banking,travel,44,1928,3258.38,1,0,1,0
47694,9211.28,12,desktop,urban,Credit Card,travel,32,1047,781.75,2,0,0,0
47695,2920.08,5,mobile,rural,Net Banking,travel,15,270,754.13,11,0,1,0
47696,551.95,16,mobile,rural,PhonePe Wallet,travel,27,193,525.18,3,0,0,0
47697,2548.16,22,mobile,urban,Paytm Wallet,food,19,1400,1304.8,2,0,0,0
47698,1800.48,15,mobile,urban,Paytm Wallet,entertainment,37,80,6201.38,3,0,0,0
47699,5139.36,8,mobile,urban,Amazon Pay Wallet,grocery,38,1001,631.6,2,0,1,0
47700,1265.52,14,desktop,semi-urban,Credit Card,electronics,32,1161,3041.72,3,0,0,0
47701,6237.8,1,mobile,semi-urban,Paytm Wallet,food,25,71,1009.84,1,0,0,0
47702,5013.47,1,mobile,urban,Debit Card,travel,32,890,1022.05,8,0,0,0
47703,3368.13,16,mobile,semi-urban,Paytm Wallet,travel,39,66,1847.11,5,0,1,0
47704,897.67,13,mobile,semi-urban,PhonePe Wallet,fashion,40,845,1294.26,5,0,0,0
47705,10552.81,14,mobile,rural,Net Banking,fashion,21,390,2473.67,2,0,0,0
47706,2386.65,1,mobile,urban,Credit Card,travel,41,1953,7310.06,6,0,0,0
47707,7142.09,2,desktop,rural,PhonePe Wallet,food,35,1565,833.5,10,0,1,0
47708,729.01,17,mobile,urban,Paytm Wallet,food,22,1848,302.77,5,0,0,0
47709,12291.14,4,tablet,urban,Credit Card,travel,37,2686,36.52,8,0,0,0
47710,5079.42,3,mobile,urban,UPI,food,11,1984,120.46,7,0,0,0
47711,8941.16,6,mobile,urban,Credit Card,food,44,1851,5852.26,11,0,0,0
47712,716.16,6,mobile,semi-urban,Amazon Pay Wallet,entertainment,48,262,3238.65,8,0,0,0
47713,1689.82,22,desktop,urban,PhonePe Wallet,fashion,14,313,8320.16,3,0,0,0
47714,308.2,4,desktop,semi-urban,Amazon Pay Wallet,travel,46,2290,2219.04,0,0,1,0
47715,441.92,19,mobile,urban,Paytm Wallet,grocery,36,2626,692.62,0,0,0,0
47716,1002.05,14,mobile,semi-urban,Debit Card,travel,6,1207,321.48,11,0,0,0
47717,9086.36,23,mobile,urban,PhonePe Wallet,fashion,20,820,3131.19,7,0,0,0
47718,3300.57,19,tablet,semi-urban,Credit Card,grocery,39,1573,2863.64,1,0,0,0
47719,1133.4,4,desktop,urban,Debit Card,food,18,2432,1415.65,6,0,0,0
47720,9274.97,23,mobile,rural,Amazon Pay Wallet,fashion,33,2340,1425.77,6,0,0,0
47721,4038.12,13,tablet,rural,Credit Card,electronics,26,2387,677.89,1,0,0,0
47722,7124.79,2,desktop,urban,Amazon Pay Wallet,electronics,8,2293,1312.24,9,0,0,0
47723,7860.97,22,desktop,urban,PhonePe Wallet,grocery,39,1513,3428.38,9,0,0,0
47724,4168.13,0,tablet,urban,Amazon Pay Wallet,food,42,130,378.84,7,0,1,0
47725,835.7,1,mobile,urban,UPI,travel,24,2855,1933.15,10,0,0,0
47726,17042.21,12,mobile,urban,PhonePe Wallet,food,48,1016,3284.94,2,0,0,0
47727,1179.53,1,desktop,rural,PhonePe Wallet,grocery,39,1852,350.8,7,0,0,0
47728,3341.53,10,tablet,urban,Credit Card,food,16,466,1524.64,8,0,0,0
47729,5589.35,4,mobile,rural,PhonePe Wallet,electronics,41,2735,1968.81,6,0,0,0
47730,577.66,11,desktop,urban,UPI,electronics,28,1708,3567.14,8,0,0,0
47731,2817.46,17,mobile,rural,PhonePe Wallet,food,20,396,4978.29,11,0,0,0
47732,1410.84,19,mobile,rural,UPI,electronics,6,1680,2321.92,10,0,0,0
47733,840.29,16,desktop,semi-urban,Credit Card,travel,27,1331,1328.19,0,0,0,0
47734,35.52,12,mobile,semi-urban,Paytm Wallet,entertainment,42,1719,2467.85,6,1,0,0
47735,6166.57,5,tablet,semi-urban,PhonePe Wallet,grocery,35,2223,1434.76,4,0,0,0
47736,438.14,9,mobile,urban,Debit Card,electronics,29,2672,452.72,10,0,0,0
47737,6314.09,0,tablet,urban,UPI,electronics,4,1573,655.37,11,0,0,0
47738,2754.06,17,mobile,semi-urban,Credit Card,electronics,19,601,2578.74,10,0,0,0
47739,2911.1,3,desktop,urban,Paytm Wallet,entertainment,15,2756,2187.83,0,0,0,0
47740,5292.17,3,mobile,rural,Paytm Wallet,food,49,1100,665.32,5,0,1,0
47741,2136.63,8,mobile,urban,Debit Card,entertainment,30,1362,2542.58,7,0,1,0
47742,1326.16,4,mobile,rural,Debit Card,fashion,48,1083,1157.67,6,0,1,0
47743,448.31,9,mobile,rural,Paytm Wallet,entertainment,36,2064,1155.08,5,0,0,0
47744,2534.81,11,mobile,rural,UPI,electronics,13,2525,6504.52,6,0,1,0
47745,2416.71,19,mobile,semi-urban,Credit Card,electronics,13,1861,302.45,4,0,0,0
47746,1043.98,4,mobile,urban,Net Banking,grocery,13,2161,563.26,3,0,1,0
47747,2749.3,22,mobile,rural,Net Banking,travel,16,887,2940.21,0,0,0,0
47748,1736.07,0,desktop,semi-urban,UPI,entertainment,8,2995,1491.91,0,0,1,0
47749,4912.43,19,desktop,rural,Amazon Pay Wallet,travel,48,7,278.63,6,0,0,0
47750,2459.44,14,mobile,urban,Paytm Wallet,grocery,27,1928,2383.59,4,0,0,0
47751,8139.73,19,mobile,semi-urban,Amazon Pay Wallet,grocery,49,1043,591.57,2,0,0,0
47752,2189.33,6,mobile,urban,Credit Card,electronics,19,184,1104.38,11,0,0,0
47753,6554.28,11,desktop,semi-urban,Debit Card,entertainment,2,1929,1425.21,1,0,0,0
47754,2205.19,13,desktop,semi-urban,Debit Card,entertainment,33,224,3703.11,4,0,0,0
47755,2449.57,21,tablet,urban,Debit Card,travel,26,1585,783.41,3,0,0,1
47756,1370.94,23,mobile,rural,Paytm Wallet,fashion,11,1160,1585.76,11,0,0,0
47757,1533.32,11,desktop,urban,PhonePe Wallet,grocery,23,266,2029.81,8,0,1,0
47758,8113.74,19,mobile,urban,Credit Card,grocery,18,2095,204.79,6,0,1,0
47759,758.04,15,mobile,urban,Debit Card,entertainment,41,1619,1804.21,7,0,0,0
47760,388.47,23,mobile,semi-urban,Net Banking,fashion,48,1817,2514.01,3,0,0,0
47761,5319.59,10,mobile,semi-urban,Debit Card,entertainment,7,2399,3430.29,5,0,0,0
47762,2580.52,21,mobile,rural,Paytm Wallet,electronics,5,865,1119.75,0,0,0,0
47763,1004.94,17,mobile,urban,Paytm Wallet,fashion,16,688,2052.55,9,0,0,0
47764,1699.02,0,mobile,rural,Net Banking,fashion,8,42,363.65,6,0,0,0
47765,2232.72,13,mobile,rural,Paytm Wallet,food,36,1485,3223.18,1,0,1,0
47766,2690.5,12,mobile,urban,Credit Card,entertainment,25,286,7513.48,4,0,0,0
47767,5161.96,7,mobile,rural,Paytm Wallet,fashion,38,660,7094.89,2,0,0,0
47768,1504.37,15,mobile,urban,Debit Card,travel,38,2429,1063.25,3,0,0,0
47769,3385.7,0,mobile,urban,Credit Card,grocery,10,401,1247.55,8,0,0,0
47770,5401.2,3,desktop,rural,Net Banking,entertainment,46,1075,118.31,2,0,1,0
47771,5569.34,15,mobile,semi-urban,Net Banking,grocery,28,1149,2211.19,11,0,0,0
47772,880.08,12,mobile,urban,Amazon Pay Wallet,electronics,33,2996,137.03,2,0,1,0
47773,1293.15,17,mobile,urban,Debit Card,electronics,3,916,4323.94,2,0,1,0
47774,2710.91,1,desktop,semi-urban,Net Banking,grocery,19,1983,1785.47,0,0,0,0
47775,6508.69,22,mobile,semi-urban,Credit Card,fashion,37,320,2423.66,9,0,0,0
47776,4688.32,9,desktop,rural,Net Banking,electronics,11,1186,516.32,6,0,0,0
47777,2630.94,4,desktop,urban,Amazon Pay Wallet,grocery,29,2486,10177.79,11,0,0,1
